gene_id,total_peaks,disrupted_peaks,intact_peaks,fraction_disrupted,n_bqtl,mean_peak_breadth,abs_log2_ase,expression,drought_fc,annotation
Zm00001eb091410,1,1,0,1.0,3,25.0,,,,
Zm00001eb091420,1,1,0,1.0,1,25.0,0.4058926937330867,219.1,1.206,
Zm00001eb091430,4,0,4,0.0,0,2.0,,,,
Zm00001eb091460,1,0,1,0.0,0,13.0,,,,
Zm00001eb091470,2,1,1,0.5,1,11.5,0.1991140789495769,314.0,1.458,
Zm00001eb091480,1,1,0,1.0,1,23.0,,,,
Zm00001eb091490,1,0,1,0.0,0,19.0,0.669199475971211,121.8,0.988,
Zm00001eb091500,1,0,1,0.0,0,20.0,,,,
Zm00001eb091510,1,0,1,0.0,0,19.0,0.9623246796875364,5.4,1.027,
Zm00001eb091530,2,0,2,0.0,0,13.0,1.1347776861628809,19.2,0.489,
Zm00001eb091540,3,0,3,0.0,0,11.0,0.4950264620416667,54.1,0.999,
Zm00001eb091560,1,0,1,0.0,0,25.0,0.395741507999258,25.6,0.5,
Zm00001eb091570,2,0,2,0.0,0,2.5,,,,
Zm00001eb091580,3,0,3,0.0,0,1.6666666666666667,,,,
Zm00001eb091620,3,0,3,0.0,0,10.666666666666666,0.1891662626305433,211.7,0.562,
Zm00001eb091640,2,0,2,0.0,0,13.0,0.265526881227647,77.6,0.475,
Zm00001eb091650,1,0,1,0.0,0,11.0,,,,
Zm00001eb091670,2,0,2,0.0,0,13.0,0.1499251704502,392.1,1.203,
Zm00001eb091700,2,1,1,0.5,2,14.0,1.1113287830909797,2.7,0.191,
Zm00001eb091710,2,1,1,0.5,2,13.0,0.4278037746723962,116.8,-0.034,
Zm00001eb091720,1,1,0,1.0,2,25.0,0.6000796629710579,41.1,0.281,
Zm00001eb091750,1,0,1,0.0,0,24.0,1.9760460741109052,5.7,-0.072,
Zm00001eb091770,1,1,0,1.0,4,25.0,0.4150374992788438,1.7,0.0,
Zm00001eb091780,1,1,0,1.0,2,25.0,0.1606404686844382,1828.8,1.192,
Zm00001eb091800,3,0,3,0.0,0,2.3333333333333335,,,,
Zm00001eb091850,1,0,1,0.0,0,23.0,0.4410681621450777,497.5,0.675,
Zm00001eb091870,1,1,0,1.0,1,25.0,0.2496996226688781,306.1,0.984,
Zm00001eb091900,1,1,0,1.0,2,25.0,,,,
Zm00001eb091920,2,1,1,0.5,2,13.0,1.5804815150631717,6777.4,2.422,
Zm00001eb091930,1,0,1,0.0,0,1.0,,,,
Zm00001eb091940,2,0,2,0.0,0,14.0,,,,
Zm00001eb091960,1,0,1,0.0,0,22.0,0.7369655941662062,2.0,0.186,
Zm00001eb091980,1,1,0,1.0,6,25.0,0.6962428678819116,47.4,2.02,
Zm00001eb092000,2,0,2,0.0,0,7.0,,,,
Zm00001eb092010,1,0,1,0.0,0,13.0,,,,
Zm00001eb092040,1,1,0,1.0,1,25.0,0.6374335376163777,23.3,0.882,
Zm00001eb092050,1,0,1,0.0,0,1.0,,,,
Zm00001eb092060,3,0,3,0.0,0,7.333333333333333,,,,
Zm00001eb092070,4,1,3,0.25,1,9.25,0.5498630083909287,60.5,-0.023,
Zm00001eb092080,3,0,3,0.0,0,9.666666666666666,0.2621740670012177,83.3,0.659,
Zm00001eb092090,2,1,1,0.5,2,14.0,0.3079747693493358,109.8,0.716,
Zm00001eb092100,1,0,1,0.0,0,25.0,0.1411734897438233,117.0,-0.128,
Zm00001eb092110,1,0,1,0.0,0,3.0,,,,
Zm00001eb092120,2,1,1,0.5,4,13.5,0.7353986917368764,2.0,0.174,
Zm00001eb092130,3,0,3,0.0,0,7.666666666666667,,,,
Zm00001eb092160,3,0,3,0.0,0,2.6666666666666665,,,,
Zm00001eb092170,1,1,0,1.0,1,5.0,,,,
Zm00001eb092180,2,1,1,0.5,2,13.0,0.6279798087254636,113.9,0.521,
Zm00001eb092220,2,1,1,0.5,2,9.5,0.5835096047596758,6.8,0.148,
Zm00001eb092230,3,1,2,0.3333333333333333,3,15.666666666666666,0.4595398915318177,351.3,-0.543,
Zm00001eb092240,1,1,0,1.0,1,25.0,0.9184288030816098,21.9,0.218,
Zm00001eb092250,2,0,2,0.0,0,1.5,,,,
Zm00001eb092260,2,0,2,0.0,0,11.0,0.7173998154107939,14.6,0.144,
Zm00001eb092280,3,2,1,0.6666666666666666,2,15.333333333333334,0.4066589084338913,648.8,0.246,
Zm00001eb092300,1,0,1,0.0,0,21.0,1.3616800941175478,7.0,-2.735,
Zm00001eb092350,2,0,2,0.0,0,1.0,,,,
Zm00001eb092380,1,0,1,0.0,0,18.0,,,,
Zm00001eb092390,2,0,2,0.0,0,9.5,,,,
Zm00001eb092400,1,0,1,0.0,0,4.0,,,,
Zm00001eb092410,1,1,0,1.0,1,23.0,,,,
Zm00001eb092460,2,0,2,0.0,0,1.5,,,,
Zm00001eb092470,1,0,1,0.0,0,8.0,,,,
Zm00001eb092480,2,0,2,0.0,0,3.5,,,,
Zm00001eb092520,1,0,1,0.0,0,1.0,,,,
Zm00001eb092540,2,1,1,0.5,2,16.0,0.291323103079966,20195.9,-2.193,
Zm00001eb092550,1,1,0,1.0,2,25.0,0.3723439430600427,10.3,-0.338,
Zm00001eb092570,1,1,0,1.0,2,25.0,0.2058097412197262,83.8,0.65,
Zm00001eb092580,3,0,3,0.0,0,8.333333333333334,,,,
Zm00001eb092590,1,1,0,1.0,1,25.0,0.4218286355062545,319.4,0.549,
Zm00001eb092600,1,0,1,0.0,0,17.0,0.7456797324336164,0.8,-0.202,
Zm00001eb092610,3,1,2,0.3333333333333333,2,10.0,0.340452863685302,254.1,-2.405,
Zm00001eb092620,2,1,1,0.5,2,13.0,,,,
Zm00001eb092630,1,0,1,0.0,0,16.0,1.3118199159350965,3.1,0.413,
Zm00001eb092640,1,0,1,0.0,0,25.0,0.8486729164261028,23.0,1.315,
Zm00001eb092650,1,1,0,1.0,6,25.0,,1.6,-0.469,
Zm00001eb092660,2,1,1,0.5,8,13.0,1.115477217419936,6.8,0.954,
Zm00001eb092670,2,2,0,1.0,4,16.0,0.8966708548492475,46.9,1.695,
Zm00001eb092690,1,1,0,1.0,1,25.0,0.3597681883455487,72.3,-0.172,
Zm00001eb092710,3,1,2,0.3333333333333333,1,10.0,,,,
Zm00001eb092720,1,1,0,1.0,5,25.0,0.7304689365047282,41.7,-0.468,
Zm00001eb092730,3,1,2,0.3333333333333333,2,10.666666666666666,0.2644626028744615,134.7,-0.85,
Zm00001eb092750,3,0,3,0.0,0,9.0,1.3097519476296593,120.4,2.076,
Zm00001eb092770,2,0,2,0.0,0,3.0,1.708889149118704,1.6,-0.905,
Zm00001eb092780,2,0,2,0.0,0,15.5,,,,
Zm00001eb092790,2,1,1,0.5,3,13.0,0.7104933828050153,3.1,0.415,
Zm00001eb092800,3,0,3,0.0,0,8.0,1.2343164357287053,1.6,-0.608,
Zm00001eb092810,1,0,1,0.0,0,25.0,0.159345113255728,505.8,0.234,
Zm00001eb092840,1,0,1,0.0,0,25.0,0.2854316876802721,107.0,0.704,
Zm00001eb092850,1,0,1,0.0,0,25.0,0.3764276723149888,1.1,-0.955,
Zm00001eb092870,1,1,0,1.0,1,25.0,0.4466124413923419,291.2,-0.048,
Zm00001eb092880,4,1,3,0.25,1,8.25,0.8371865769518261,17.7,-0.191,
Zm00001eb092890,2,1,1,0.5,3,13.0,0.4372658244141197,80.4,0.335,
Zm00001eb092900,2,1,1,0.5,5,13.5,0.5327247681026147,67.4,0.287,
Zm00001eb092910,2,1,1,0.5,1,3.5,,,,
Zm00001eb092920,1,0,1,0.0,0,2.0,,,,
Zm00001eb092940,2,0,2,0.0,0,10.5,0.3926980103632107,88.7,-1.932,
Zm00001eb092960,2,0,2,0.0,0,2.5,,,,
Zm00001eb093000,1,0,1,0.0,0,3.0,,,,
Zm00001eb093020,1,0,1,0.0,0,1.0,,,,
Zm00001eb093040,2,0,2,0.0,0,2.5,,,,
Zm00001eb093050,1,0,1,0.0,0,1.0,,,,
Zm00001eb093090,1,1,0,1.0,5,25.0,0.975247925290752,243.2,-1.586,
Zm00001eb093110,1,1,0,1.0,1,16.0,,0.4,-0.17,
Zm00001eb093120,3,1,2,0.3333333333333333,5,9.0,0.3416303201119196,190.2,0.286,
Zm00001eb093130,2,1,1,0.5,1,11.5,1.0412135414347892,30.7,1.253,
Zm00001eb093140,2,2,0,1.0,6,21.0,1.0492247857585928,52.7,-1.157,
Zm00001eb093150,1,1,0,1.0,2,24.0,1.1342388041922749,15.0,0.065,
Zm00001eb093160,1,0,1,0.0,0,25.0,0.3950766656024583,227.2,0.94,
Zm00001eb093200,1,0,1,0.0,0,12.0,,,,
Zm00001eb093210,2,1,1,0.5,2,13.0,0.6463192956431325,124.2,1.11,
Zm00001eb093250,2,0,2,0.0,0,13.0,0.1162549711903314,302.5,0.671,
Zm00001eb093260,1,1,0,1.0,3,25.0,0.1610424009224436,1215.1,-0.931,
Zm00001eb093270,1,1,0,1.0,5,25.0,0.2202912504161207,1129.4,-0.545,
Zm00001eb093280,1,1,0,1.0,3,25.0,0.1305673537134246,406.5,0.623,
Zm00001eb093290,1,1,0,1.0,1,25.0,0.2887208937418039,106.8,1.184,
Zm00001eb093300,1,0,1,0.0,0,20.0,0.4157654140478044,34.0,0.721,
Zm00001eb093320,2,1,1,0.5,3,13.0,0.1736522770510581,316.4,-0.019,
Zm00001eb093340,1,0,1,0.0,0,1.0,,,,
Zm00001eb093350,1,0,1,0.0,0,12.0,,,,
Zm00001eb093360,1,0,1,0.0,0,12.0,,,,
Zm00001eb093370,2,0,2,0.0,0,13.0,,,,
Zm00001eb093380,1,0,1,0.0,0,25.0,0.3464450039457358,111.2,0.18,
Zm00001eb093390,1,0,1,0.0,0,19.0,0.4207291720979201,92.9,0.525,
Zm00001eb093400,2,1,1,0.5,2,13.0,0.5399490185220346,160.2,1.056,
Zm00001eb093410,3,1,2,0.3333333333333333,1,1.6666666666666667,,,,
Zm00001eb093420,1,1,0,1.0,1,25.0,0.5465547021957406,18.0,1.174,
Zm00001eb093430,1,1,0,1.0,3,25.0,2.2262370184035345,133.8,-0.105,
Zm00001eb093440,2,1,1,0.5,6,18.5,1.649051411676144,58.1,0.02,
Zm00001eb093450,2,0,2,0.0,0,4.5,0.8465948606524327,6.5,-0.684,
Zm00001eb093460,1,0,1,0.0,0,25.0,0.34013830344418,75.8,-0.155,
Zm00001eb093480,3,2,1,0.6666666666666666,4,16.0,,,,
Zm00001eb093490,3,1,2,0.3333333333333333,1,9.0,0.2735450605244153,119.1,0.484,
Zm00001eb093500,2,2,0,1.0,6,25.0,1.0255685479729764,3.7,1.227,
Zm00001eb093510,1,1,0,1.0,8,25.0,0.9300145585758328,31.6,1.408,
Zm00001eb093540,2,1,1,0.5,2,7.5,0.3592265164533982,173.4,0.677,
Zm00001eb093550,1,1,0,1.0,3,25.0,1.9708101032081624,27.7,0.597,
Zm00001eb093560,4,0,4,0.0,0,4.5,,15.7,4.129,
Zm00001eb093570,1,0,1,0.0,0,1.0,,,,
Zm00001eb093580,2,2,0,1.0,5,25.0,2.441135033617745,998.0,1.099,
Zm00001eb093590,3,1,2,0.3333333333333333,1,9.666666666666666,0.3338147644860404,1245.2,1.61,
Zm00001eb093610,1,1,0,1.0,1,25.0,0.3950325329299423,525.3,0.853,
Zm00001eb093630,1,1,0,1.0,5,25.0,1.1607954228948327,123.0,0.674,
Zm00001eb093640,1,1,0,1.0,1,25.0,0.1621957770524033,1058.4,0.551,
Zm00001eb093650,3,1,2,0.3333333333333333,7,12.0,0.8191486180519314,11.7,0.018,
Zm00001eb093670,3,1,2,0.3333333333333333,2,13.0,0.2259171961810722,304.8,-0.68,
Zm00001eb093680,4,0,4,0.0,0,1.75,,,,
Zm00001eb093690,2,0,2,0.0,0,12.0,,,,
Zm00001eb093700,1,0,1,0.0,0,24.0,,,,
Zm00001eb093710,1,0,1,0.0,0,25.0,1.210068662971619,64.9,2.643,
Zm00001eb093730,2,0,2,0.0,0,13.0,0.6880853557361796,94.9,1.26,
Zm00001eb093750,2,1,1,0.5,5,11.5,0.3870627266647822,318.6,1.191,
Zm00001eb093770,1,1,0,1.0,1,25.0,0.6720676198193756,49.4,1.922,
Zm00001eb093780,1,0,1,0.0,0,22.0,,1.0,0.285,
Zm00001eb093790,2,2,0,1.0,4,22.5,,,,
Zm00001eb093800,1,1,0,1.0,2,25.0,0.5307756232099232,193.5,1.408,
Zm00001eb093810,1,1,0,1.0,1,25.0,0.611196210668224,1.0,0.278,
Zm00001eb093820,1,1,0,1.0,1,6.0,,,,
Zm00001eb093840,2,0,2,0.0,0,2.0,,,,
Zm00001eb093870,1,1,0,1.0,3,25.0,0.2534019530167432,72.0,-0.455,
Zm00001eb093880,2,0,2,0.0,0,13.0,,,,
Zm00001eb093890,1,1,0,1.0,1,25.0,0.2402060326566485,755.6,-1.103,
Zm00001eb093900,2,2,0,1.0,5,24.5,0.3696289700474496,353.5,-0.032,
Zm00001eb093910,1,1,0,1.0,2,25.0,,,,
Zm00001eb093920,2,1,1,0.5,2,13.0,,,,
Zm00001eb093930,1,1,0,1.0,1,24.0,,,,
Zm00001eb093950,4,1,3,0.25,2,8.5,0.3360072581410646,141.9,-0.099,
Zm00001eb093970,2,1,1,0.5,2,11.0,0.2697380792532599,631.0,0.63,
Zm00001eb093980,3,2,1,0.6666666666666666,3,12.666666666666666,0.2164068211053938,222.6,0.511,
Zm00001eb094000,3,2,1,0.6666666666666666,3,10.666666666666666,0.2898111222727469,326.1,0.694,
Zm00001eb094020,1,0,1,0.0,0,4.0,,,,
Zm00001eb094030,1,0,1,0.0,0,4.0,,,,
Zm00001eb094050,3,0,3,0.0,0,9.333333333333334,0.5918358575404025,37.0,1.123,
Zm00001eb094060,1,0,1,0.0,0,25.0,,,,
Zm00001eb094080,1,0,1,0.0,0,1.0,,,,
Zm00001eb094100,1,0,1,0.0,0,1.0,,,,
Zm00001eb094110,3,0,3,0.0,0,2.3333333333333335,,,,
Zm00001eb094140,2,0,2,0.0,0,3.5,,,,
Zm00001eb094150,1,0,1,0.0,0,2.0,,,,
Zm00001eb094160,1,0,1,0.0,0,1.0,0.3199093322986744,332.2,-0.873,
Zm00001eb094170,2,0,2,0.0,0,13.5,0.7920129948943173,29.9,1.232,
Zm00001eb094180,1,0,1,0.0,0,14.0,0.6201571646668551,1.8,-0.029,
Zm00001eb094190,1,1,0,1.0,3,25.0,,,,
Zm00001eb094200,1,1,0,1.0,6,25.0,2.1117089042928794,12.2,-2.632,
Zm00001eb094210,1,1,0,1.0,6,25.0,,,,
Zm00001eb094220,3,1,2,0.3333333333333333,3,9.0,0.21045080777963,907.1,0.64,
Zm00001eb094230,2,1,1,0.5,1,13.5,,0.4,-0.17,
Zm00001eb094240,2,1,1,0.5,3,14.0,0.6295062508795116,83.8,0.716,
Zm00001eb094250,1,0,1,0.0,0,24.0,0.2004769337294512,457.2,0.967,
Zm00001eb094260,1,0,1,0.0,0,24.0,,,,
Zm00001eb094270,2,1,1,0.5,2,9.0,,,,
Zm00001eb094300,1,0,1,0.0,0,25.0,1.3347825059965914,158.6,0.815,
Zm00001eb094310,2,1,1,0.5,3,13.0,0.5197768978137469,444.6,-0.033,
Zm00001eb094320,2,0,2,0.0,0,13.5,0.2684829465133532,239.9,0.046,
Zm00001eb094330,1,0,1,0.0,0,24.0,,,,
Zm00001eb094340,1,1,0,1.0,1,25.0,0.4645100582381358,196.3,0.12,
Zm00001eb094350,2,0,2,0.0,0,13.5,0.4865172693816565,68.9,0.233,
Zm00001eb094370,1,1,0,1.0,1,25.0,0.2471110384430858,77.9,0.871,
Zm00001eb094380,3,0,3,0.0,0,14.0,0.1674809707544834,255.0,0.248,
Zm00001eb094390,2,1,1,0.5,1,13.0,0.1292192761924417,140.0,0.464,
Zm00001eb094400,2,1,1,0.5,1,14.0,0.1589000457521357,360.0,-0.39,
Zm00001eb094410,2,2,0,1.0,3,22.0,1.579440119422105,8.1,0.572,
Zm00001eb094420,2,1,1,0.5,1,12.5,0.198795136282803,290.9,0.735,
Zm00001eb094460,2,1,1,0.5,2,13.0,0.6631589419971868,117.3,0.28,
Zm00001eb094520,1,1,0,1.0,1,25.0,0.3256324092607234,232.1,0.731,
Zm00001eb094540,1,1,0,1.0,1,25.0,0.3922930100152449,38.2,0.44,
Zm00001eb094550,2,2,0,1.0,2,15.5,1.3180714002017204,99.3,0.823,
Zm00001eb094560,1,1,0,1.0,2,25.0,1.469047107268844,45.6,0.792,
Zm00001eb094570,1,0,1,0.0,0,19.0,0.2824739819328322,40.4,-1.319,
Zm00001eb094580,1,1,0,1.0,3,25.0,0.7171208634406596,222.7,0.665,
Zm00001eb094590,4,1,3,0.25,1,3.0,,,,
Zm00001eb094600,3,1,2,0.3333333333333333,2,11.333333333333334,1.83122344353704,8.5,-1.907,
Zm00001eb094610,1,1,0,1.0,2,25.0,1.207444871539047,420.5,-1.823,
Zm00001eb094620,2,1,1,0.5,1,8.0,0.6527428433196832,3.9,0.646,
Zm00001eb094630,2,0,2,0.0,0,7.5,0.7454933177699585,50.2,0.77,
Zm00001eb094640,1,1,0,1.0,2,25.0,,,,
Zm00001eb094650,1,0,1,0.0,0,24.0,,,,
Zm00001eb094660,1,1,0,1.0,1,25.0,,,,
Zm00001eb094670,4,2,2,0.5,2,8.0,0.331910961632424,240.6,0.75,
Zm00001eb094680,1,1,0,1.0,7,24.0,0.942220722578014,2.6,-1.605,
Zm00001eb094690,1,1,0,1.0,1,24.0,0.3820969867914263,63.8,1.013,
Zm00001eb094700,2,0,2,0.0,0,12.5,0.3534525652487996,650.3,0.832,
Zm00001eb094710,2,1,1,0.5,3,13.0,1.0983336763761409,150.7,0.643,
Zm00001eb094720,2,0,2,0.0,0,9.0,0.222392421336448,2.2,-0.152,
Zm00001eb094730,3,2,1,0.6666666666666666,2,11.333333333333334,0.7384216171919337,1433.6,0.016,
Zm00001eb094740,3,2,1,0.6666666666666666,6,17.0,1.7400894829705966,44.6,-0.363,
Zm00001eb094750,1,1,0,1.0,5,25.0,0.8514701244950728,234.9,-0.736,
Zm00001eb094770,1,0,1,0.0,0,25.0,0.361394819481872,292.1,0.875,
Zm00001eb094840,3,0,3,0.0,0,9.0,0.5436172798174962,94.6,0.619,
Zm00001eb094860,2,2,0,1.0,3,25.0,1.5348659114604066,88.8,1.283,
Zm00001eb094870,2,1,1,0.5,3,14.5,0.2758581419040765,173.1,-0.063,
Zm00001eb094880,2,1,1,0.5,2,14.0,0.2450710717951456,190.9,-0.29,
Zm00001eb094890,1,1,0,1.0,2,25.0,0.5551107263695924,301.1,-3.171,
Zm00001eb094910,1,1,0,1.0,2,25.0,0.3088491205541318,103.0,1.62,
Zm00001eb094930,2,0,2,0.0,0,8.5,0.5421132878999804,39.1,0.772,
Zm00001eb094940,2,1,1,0.5,1,13.0,0.5074618057889699,227.5,-0.638,
Zm00001eb094960,2,0,2,0.0,0,8.5,0.2287813846575557,175.0,0.875,
Zm00001eb094970,3,0,3,0.0,0,4.0,0.2155944890220014,99.2,0.44,
Zm00001eb094990,2,1,1,0.5,1,13.0,0.546092236573818,79.7,0.848,
Zm00001eb095000,1,1,0,1.0,5,25.0,0.5592571791452944,188.7,0.645,
Zm00001eb095010,1,1,0,1.0,2,3.0,3.938599455335857,0.5,0.054,
Zm00001eb095020,2,1,1,0.5,2,13.0,0.4537297748052016,264.3,-0.843,
Zm00001eb095030,2,1,1,0.5,3,13.0,1.1750420787967664,548.0,-0.129,
Zm00001eb095040,2,1,1,0.5,1,23.0,1.8168700777162463,4.5,-1.275,
Zm00001eb095050,2,1,1,0.5,3,14.0,,,,
Zm00001eb095060,3,0,3,0.0,0,8.0,4.275152739952897,55.3,0.587,
Zm00001eb095070,2,1,1,0.5,2,13.0,0.2116256507842885,163.2,-0.013,
Zm00001eb095080,1,1,0,1.0,1,25.0,1.1309211634834804,90.7,0.816,
Zm00001eb095100,2,1,1,0.5,1,16.0,0.8948123769355659,59.3,1.229,
Zm00001eb095110,2,1,1,0.5,1,13.0,1.027787411146761,128.1,0.808,
Zm00001eb095150,1,0,1,0.0,0,2.0,,,,
Zm00001eb095170,1,0,1,0.0,0,2.0,,,,
Zm00001eb095190,2,0,2,0.0,0,14.5,0.3025711073534065,88.3,0.728,
Zm00001eb095200,2,2,0,1.0,5,23.5,0.6397713855862983,42.4,0.361,
Zm00001eb095210,1,0,1,0.0,0,10.0,,,,
Zm00001eb095220,3,1,2,0.3333333333333333,1,9.666666666666666,,,,
Zm00001eb095230,3,1,2,0.3333333333333333,2,9.666666666666666,0.2938848281384312,546.1,0.551,
Zm00001eb095240,3,1,2,0.3333333333333333,1,9.666666666666666,0.3258634823891425,99.7,0.534,
Zm00001eb095250,3,0,3,0.0,0,1.0,,,,
Zm00001eb095260,3,2,1,0.6666666666666666,3,9.0,0.2684009839023096,116.7,0.505,
Zm00001eb095270,2,0,2,0.0,0,5.5,1.0064793136738863,136.4,0.04,
Zm00001eb095280,2,2,0,1.0,3,15.5,,,,
Zm00001eb095290,2,1,1,0.5,2,13.0,0.1784860340366925,118.3,1.25,
Zm00001eb095300,1,0,1,0.0,0,24.0,,,,
Zm00001eb095310,4,0,4,0.0,0,5.5,,,,
Zm00001eb095330,1,1,0,1.0,2,19.0,0.228299647898006,169.5,0.84,
Zm00001eb095340,1,0,1,0.0,0,24.0,,,,
Zm00001eb095350,2,1,1,0.5,2,13.0,0.2215292767264789,420.5,-0.723,
Zm00001eb095360,2,0,2,0.0,0,2.5,,0.7,0.585,
Zm00001eb095370,3,0,3,0.0,0,9.0,0.45014443635281,5.5,-0.365,
Zm00001eb095390,2,0,2,0.0,0,13.5,0.401412964122868,67.0,0.578,
Zm00001eb095410,2,0,2,0.0,0,13.0,0.0432455241402529,112.4,0.018,
Zm00001eb095430,2,0,2,0.0,0,8.5,0.3083985702825554,18.1,-0.09,
Zm00001eb095440,1,0,1,0.0,0,25.0,0.1725728627184755,64.6,0.31,
Zm00001eb095450,1,0,1,0.0,0,9.0,,,,
Zm00001eb095470,2,0,2,0.0,0,15.0,,,,
Zm00001eb095480,1,0,1,0.0,0,25.0,0.3280227993913194,3.6,0.086,
Zm00001eb095500,1,0,1,0.0,0,24.0,0.9484567211855026,26.0,0.076,
Zm00001eb095510,3,0,3,0.0,0,6.666666666666667,0.5239561613825965,110.6,1.307,
Zm00001eb095530,2,1,1,0.5,1,14.5,0.7490477717347297,8.2,0.629,
Zm00001eb095540,1,0,1,0.0,0,25.0,0.2308126341193141,240.8,0.672,
Zm00001eb095550,2,0,2,0.0,0,13.0,1.2964754667493283,23.7,-2.413,
Zm00001eb095560,1,0,1,0.0,0,25.0,0.1538035346061833,168.0,0.403,
Zm00001eb095570,2,0,2,0.0,0,13.0,,,,
Zm00001eb095580,2,1,1,0.5,1,14.5,0.3219280948873623,204.6,7.321,
Zm00001eb095620,1,0,1,0.0,0,25.0,,1.2,0.565,
Zm00001eb095630,3,0,3,0.0,0,8.666666666666666,0.5468628520098504,183.8,0.542,
Zm00001eb095640,1,1,0,1.0,1,25.0,0.5638692222622307,93.8,0.817,
Zm00001eb095650,2,0,2,0.0,0,12.5,,,,
Zm00001eb095660,2,1,1,0.5,1,13.0,0.5692323013768938,1.5,-1.243,
Zm00001eb095680,4,1,3,0.25,2,7.75,,,,
Zm00001eb095690,2,1,1,0.5,1,22.0,0.6792511134350633,80.0,0.938,
Zm00001eb095700,2,1,1,0.5,2,13.0,1.0115141481366887,35.9,0.623,
Zm00001eb095710,1,1,0,1.0,2,18.0,0.2161273620825892,365.2,0.216,
Zm00001eb095730,2,1,1,0.5,1,13.0,0.3317354777113926,319.6,1.098,
Zm00001eb095750,3,2,1,0.6666666666666666,3,14.0,0.6172148013762428,271.2,0.642,
Zm00001eb095770,2,1,1,0.5,1,13.5,0.3869923319387122,43.1,0.668,
Zm00001eb095780,1,0,1,0.0,0,25.0,,,,
Zm00001eb095790,1,1,0,1.0,1,25.0,1.0300747735051554,78.0,1.191,
Zm00001eb095800,5,0,5,0.0,0,9.4,0.6094378034029757,36.5,0.692,
Zm00001eb095830,2,1,1,0.5,1,21.5,4.383295269076525,5.7,0.756,
Zm00001eb095840,1,1,0,1.0,3,25.0,1.10025192048108,349.7,0.458,
Zm00001eb095870,1,0,1,0.0,0,1.0,,,,
Zm00001eb095880,2,0,2,0.0,0,6.5,0.1974836330464074,178.9,0.139,
Zm00001eb095890,1,1,0,1.0,5,25.0,1.148799959052463,1276.1,-0.256,
Zm00001eb095900,2,0,2,0.0,0,6.5,,,,
Zm00001eb095910,1,1,0,1.0,3,25.0,,,,
Zm00001eb095920,1,1,0,1.0,6,25.0,0.8030546624880216,137.4,0.054,
Zm00001eb095930,2,0,2,0.0,0,15.5,0.27681434773856,3039.0,-0.252,
Zm00001eb095950,2,0,2,0.0,0,3.5,,1.0,-0.415,
Zm00001eb095960,2,0,2,0.0,0,15.0,0.0895575940782404,574.5,0.448,
Zm00001eb095980,1,0,1,0.0,0,25.0,0.0730573602902788,1551.8,0.511,
Zm00001eb095990,4,1,3,0.25,2,11.5,,,,
Zm00001eb096000,3,0,3,0.0,0,8.666666666666666,,,,
Zm00001eb096030,2,0,2,0.0,0,13.5,0.8794670199724532,183.0,1.313,
Zm00001eb096040,1,1,0,1.0,1,25.0,0.2547443999649187,220.8,-0.109,
Zm00001eb096060,2,1,1,0.5,2,20.5,0.308658003703285,1524.0,-0.897,
Zm00001eb096070,1,0,1,0.0,0,25.0,0.1684055714357585,3415.2,0.48,
Zm00001eb096080,1,1,0,1.0,1,25.0,0.3024042962684387,65.7,0.089,
Zm00001eb096090,1,0,1,0.0,0,22.0,0.7562719427049318,2.3,0.705,
Zm00001eb096100,2,0,2,0.0,0,13.0,,,,
Zm00001eb096110,1,0,1,0.0,0,25.0,0.1915649543795767,174.4,0.486,
Zm00001eb096120,2,0,2,0.0,0,13.0,,,,
Zm00001eb096130,3,0,3,0.0,0,17.333333333333332,0.4858365791830575,19.1,0.964,
Zm00001eb096140,1,0,1,0.0,0,25.0,0.0341966038060851,814.8,-0.755,
Zm00001eb096160,2,1,1,0.5,1,20.5,,,,
Zm00001eb096170,2,0,2,0.0,0,13.0,0.1409609226534648,274.8,0.253,
Zm00001eb096180,2,0,2,0.0,0,22.5,,,,
Zm00001eb096260,1,0,1,0.0,0,25.0,0.1968954910032894,100.5,0.464,
Zm00001eb096270,3,0,3,0.0,0,7.333333333333333,,2.0,0.322,
Zm00001eb096280,3,0,3,0.0,0,10.666666666666666,0.5807829458644401,45.7,0.911,
Zm00001eb096290,2,0,2,0.0,0,12.5,0.2840743602887405,739.3,0.981,
Zm00001eb096310,2,0,2,0.0,0,5.0,0.1204377783216697,193.5,0.912,
Zm00001eb096320,2,0,2,0.0,0,1.0,,,,
Zm00001eb096330,1,0,1,0.0,0,21.0,,,,
Zm00001eb096340,3,1,2,0.3333333333333333,1,9.333333333333334,0.3266098244802732,193.2,0.996,
Zm00001eb096360,1,1,0,1.0,2,25.0,1.7660872118866218,334.8,2.384,
Zm00001eb096370,2,1,1,0.5,1,15.5,,,,
Zm00001eb096390,3,1,2,0.3333333333333333,1,5.333333333333333,4.101877915984651,2.0,0.888,
Zm00001eb096400,1,0,1,0.0,0,19.0,,0.8,0.807,
Zm00001eb096430,1,0,1,0.0,0,12.0,0.0633259353688293,80.5,1.053,
Zm00001eb096440,1,0,1,0.0,0,25.0,,,,
Zm00001eb096450,1,0,1,0.0,0,4.0,,,,
Zm00001eb096480,4,2,2,0.5,3,12.75,1.2071654905255795,1686.0,0.661,
Zm00001eb096490,2,1,1,0.5,1,18.0,,,,
Zm00001eb096500,2,1,1,0.5,1,14.0,0.3614151154381813,225.9,0.474,
